id,account,url,title,description,upload_date,duration,view_count,like_count,comment_count,repost_count,tags,track,track_artist,is_photo_carousel
7636829445919214862,whitehouse,https://www.tiktok.com/@whitehouse/video/7636829445919214862,❤️❤️,❤️❤️,20260506,8,836200,38200,2105,350,,original sound - Shelby Streamlined,Shelby Streamlined,False
7636792254484598030,whitehouse,https://www.tiktok.com/@whitehouse/video/7636792254484598030,A must watch 🇺🇸,A must watch 🇺🇸,20260506,53,522500,10700,1232,357,,original sound,The White House,False
7636512567782853918,whitehouse,https://www.tiktok.com/@whitehouse/video/7636512567782853918,POTUS has brought back the presidential fitness test 👀,POTUS has brought back the presidential fitness test 👀,20260505,20,833200,23000,3620,529,,original sound,The White House,False
7636450600665746702,whitehouse,https://www.tiktok.com/@whitehouse/video/7636450600665746702,Adios 🪇,Adios 🪇,20260505,11,13500000,1200000,32000,721500,,original sound,The White House,False
7636395160171007263,whitehouse,https://www.tiktok.com/@whitehouse/video/7636395160171007263,The strongest military in the world 🦅,The strongest military in the world 🦅,20260505,24,2400000,300400,5736,13300,,original sound,The White House,False
7636159054749977870,whitehouse,https://www.tiktok.com/@whitehouse/video/7636159054749977870,Good will always defeat the evil empire. ✨🌌💫,Good will always defeat the evil empire. ✨🌌💫,20260504,30,883500,58500,5955,8831,,original sound,The White House,False
7636129912725802254,whitehouse,https://www.tiktok.com/@whitehouse/video/7636129912725802254,8 or 9 more years? 👀👀,8 or 9 more years? 👀👀,20260504,27,538000,22700,3493,1015,,original sound,The White House,False
7636063189796523277,whitehouse,https://www.tiktok.com/@whitehouse/video/7636063189796523277,Taking out all the criminals & illegals. This is the way. May the 4th...,Taking out all the criminals & illegals. This is the way. May the 4th be with you ,20260504,28,987000,89800,2186,32400,,original sound,The White House,False
7635714744380443935,whitehouse,https://www.tiktok.com/@whitehouse/video/7635714744380443935,The funniest president 🤣🤣,The funniest president 🤣🤣,20260503,84,2000000,210700,18400,15500,,original sound,The White House,False
7635303242989079821,whitehouse,https://www.tiktok.com/@whitehouse/video/7635303242989079821,👷‍♂️👷‍♂️👷‍♂️,👷‍♂️👷‍♂️👷‍♂️,20260502,29,1200000,84500,20900,12000,,original sound,The White House,False
7635025440293391629,whitehouse,https://www.tiktok.com/@whitehouse/video/7635025440293391629,USA-USA-USA,USA-USA-USA,20260501,51,937800,49400,12100,2928,,original sound,The White House,False
7634979630507642126,whitehouse,https://www.tiktok.com/@whitehouse/video/7634979630507642126,An iconic visit 🇺🇸🤝🇬🇧,An iconic visit 🇺🇸🤝🇬🇧,20260501,113,708500,44800,6771,1950,,original sound,The White House,False
7634668805377068301,whitehouse,https://www.tiktok.com/@whitehouse/video/7634668805377068301,casually with American heroes ,casually with American heroes ,20260430,10,732500,35200,8579,825,,original sound,The White House,False
7634592710174739726,whitehouse,https://www.tiktok.com/@whitehouse/video/7634592710174739726,"First flight in 7 years!! Thank you, President Trump 🇺🇸🇻🇪","First flight in 7 years!! Thank you, President Trump 🇺🇸🇻🇪",20260430,23,2100000,184200,5983,19800,,original sound,The White House,False
7634559661357796621,whitehouse,https://www.tiktok.com/@whitehouse/video/7634559661357796621,Can’t believe we caught this on video ,Can’t believe we caught this on video ,20260430,7,9500000,1000000,11600,266200,,original sound,The White House,False
7634275929576967437,whitehouse,https://www.tiktok.com/@whitehouse/video/7634275929576967437,Which one is more daunting?  Walking into the Oval Office or a re-ent...,Which one is more daunting?  Walking into the Oval Office or a re-entry back to planet Earth after going around the moon? 🚀🌙,20260429,32,418000,18800,2075,611,,original sound,The White House,False
7634254716532296973,whitehouse,https://www.tiktok.com/@whitehouse/video/7634254716532296973,“It takes people like this to make our country great!” 🇺🇸,“It takes people like this to make our country great!” 🇺🇸,20260429,58,359800,14100,1875,349,,original sound,The White House,False
7634237461513653517,whitehouse,https://www.tiktok.com/@whitehouse/video/7634237461513653517,Astronaut take over 🚀 behind the scenes at the WH today ,Astronaut take over 🚀 behind the scenes at the WH today ,20260429,9,404200,18400,1241,250,,Walking Around - Instrumental Version,Eldar Kedem,False
7633938715978616077,whitehouse,https://www.tiktok.com/@whitehouse/video/7633938715978616077,Happy Coronation Day! 👑,Happy Coronation Day! 👑,20260428,26,703000,66700,2510,7858,,original sound,The White House,False
7633884950009335054,whitehouse,https://www.tiktok.com/@whitehouse/video/7633884950009335054,The British are coming 🇺🇸🇬🇧,The British are coming 🇺🇸🇬🇧,20260428,29,356400,21800,1107,813,,original sound - Vocal Vibes,Vocal Vibes,False
7633834459271269646,whitehouse,https://www.tiktok.com/@whitehouse/video/7633834459271269646,A royal visit at the White House 🇺🇸🇬🇧,A royal visit at the White House 🇺🇸🇬🇧,20260428,27,254000,7837,871,177,,original sound,The White House,False
7633603491956608270,whitehouse,https://www.tiktok.com/@whitehouse/video/7633603491956608270,Life when N(ICE) is protecting our country 🇺🇸,Life when N(ICE) is protecting our country 🇺🇸,20260428,12,3200000,358200,1615,16500,,original sound,The White House,False
7633540452225993997,whitehouse,https://www.tiktok.com/@whitehouse/video/7633540452225993997,Let the historic state visit begin 🇺🇸🇬🇧,Let the historic state visit begin 🇺🇸🇬🇧,20260427,28,518100,28500,1206,471,,Royal Entrance,Cercles Nouvelles,False
7633515932538637582,whitehouse,https://www.tiktok.com/@whitehouse/video/7633515932538637582,Staged??? What a disgrace.,Staged??? What a disgrace.,20260427,15,372200,32700,1063,479,,original sound,The White House,False
7633458129702882574,whitehouse,https://www.tiktok.com/@whitehouse/video/7633458129702882574,Enough is enough. ,Enough is enough. ,20260427,8,1000000,51600,3739,4318,,original sound,The White House,False
7633226360365862157,whitehouse,https://www.tiktok.com/@whitehouse/video/7633226360365862157,A sick person. ,A sick person. ,20260427,75,688500,53800,2110,3931,,original sound,The White House,False
7633213699829878030,whitehouse,https://www.tiktok.com/@whitehouse/video/7633213699829878030,Happy birthday Melania ❤️,Happy birthday Melania ❤️,20260426,14,1200000,188200,6463,3896,,original sound,The White House,False
7633159609603083533,whitehouse,https://www.tiktok.com/@whitehouse/video/7633159609603083533,45/47 🇺🇸🇺🇸🇺🇸,45/47 🇺🇸🇺🇸🇺🇸,20260426,21,1500000,188000,6677,14400,,original sound,The White House,False
7632714351190838542,whitehouse,https://www.tiktok.com/@whitehouse/video/7632714351190838542,🕺🕺🕺,🕺🕺🕺,20260425,21,1600000,188000,3839,17000,,original sound,The White House,False
7632419361227132174,whitehouse,https://www.tiktok.com/@whitehouse/video/7632419361227132174,America’s Press Sec✨🇺🇸,America’s Press Sec✨🇺🇸,20260424,7,766400,63300,921,417,,original sound,The White House,False
7632389885676031246,whitehouse,https://www.tiktok.com/@whitehouse/video/7632389885676031246,Beez in the trap 🐝,Beez in the trap 🐝,20260424,40,379600,38100,1391,1852,,original sound,The White House,False
7632324566437612813,whitehouse,https://www.tiktok.com/@whitehouse/video/7632324566437612813,Period ,Period ,20260424,3,172800,4442,324,78,,original sound,Blazer,False
7632139326947724558,whitehouse,https://www.tiktok.com/@whitehouse/video/7632139326947724558,First round draft pick 🇺🇸🇺🇸,First round draft pick 🇺🇸🇺🇸,20260424,14,1700000,224300,4339,10600,,original sound,The White House,False
7632075538374413582,whitehouse,https://www.tiktok.com/@whitehouse/video/7632075538374413582,🚨🚨,🚨🚨,20260423,29,355300,14800,615,209,,original sound,The White House,False
7632046069156826381,whitehouse,https://www.tiktok.com/@whitehouse/video/7632046069156826381,Sierra’s 2-year-old son can now HEAR ❤️,Sierra’s 2-year-old son can now HEAR ❤️,20260423,56,396200,20500,724,448,,original sound,The White House,False
7631985339313245454,whitehouse,https://www.tiktok.com/@whitehouse/video/7631985339313245454,no longer 4/20 but it’ll do ,no longer 4/20 but it’ll do ,20260423,8,464800,32400,1096,5700,,original sound,👾👾,False
7631699236454731038,whitehouse,https://www.tiktok.com/@whitehouse/video/7631699236454731038,Criminal illegals have no place in America. ,Criminal illegals have no place in America. ,20260422,15,4300000,443900,3100,153700,,original sound,The White House,False
7631654699694886158,whitehouse,https://www.tiktok.com/@whitehouse/video/7631654699694886158,Anheuser-Busch pours millions in investments into US PRODUCTION 🇺🇸🍻,Anheuser-Busch pours millions in investments into US PRODUCTION 🇺🇸🍻,20260422,7,360600,22700,671,958,,son original,musicaddict,False
7631396534612921613,whitehouse,https://www.tiktok.com/@whitehouse/video/7631396534612921613,No panicans ,No panicans ,20260422,33,533800,51500,1234,742,,original sound,The White House,False
7631329469952789774,whitehouse,https://www.tiktok.com/@whitehouse/video/7631329469952789774,Champions 🤝 ,Champions 🤝 ,20260421,17,5300000,269900,7254,5201,,suara asli - wonniech,wonniech,False
7631298780939275533,whitehouse,https://www.tiktok.com/@whitehouse/video/7631298780939275533,If you know you know ,If you know you know ,20260421,11,357000,33200,590,1093,,Originalton,charlotte,False
7631016539201883405,whitehouse,https://www.tiktok.com/@whitehouse/video/7631016539201883405,The best flotus 🇺🇸,The best flotus 🇺🇸,20260421,49,225800,12800,486,188,,original sound,The White House,False
7631314143991188749,whitehouse,https://www.tiktok.com/@whitehouse/video/7631314143991188749,STATEMENT BY PRESIDENT DONALD J. TRUMP,STATEMENT BY PRESIDENT DONALD J. TRUMP,20260421,0,123300,5936,274,59,,original sound - The White House,,True
7630867665380297998,whitehouse,https://www.tiktok.com/@whitehouse/video/7630867665380297998,👀👀 📲 White House on the App Store ,👀👀 📲 White House on the App Store ,20260420,11,284200,14500,560,204,,Funny Song,Sounds Reel,False
7630634796355554573,whitehouse,https://www.tiktok.com/@whitehouse/video/7630634796355554573,HISTORIC🇺🇸 POTUS removes barriers to psychedelic drugs as potential t...,HISTORIC🇺🇸 POTUS removes barriers to psychedelic drugs as potential treatment for serious mental illness ,20260420,82,753200,71300,2371,6623,,original sound,The White House,False
7630503053606636813,whitehouse,https://www.tiktok.com/@whitehouse/video/7630503053606636813,Greatness. ,Greatness. ,20260419,44,268100,20400,788,801,,original sound,The White House,False
7630196954235931917,whitehouse,https://www.tiktok.com/@whitehouse/video/7630196954235931917,THIS IS OUR WHY,THIS IS OUR WHY,20260418,45,310900,13900,357,174,,original sound,The White House,False
7629797832299531551,whitehouse,https://www.tiktok.com/@whitehouse/video/7629797832299531551,FRIDAY FEELING ,FRIDAY FEELING ,20260417,6,904100,93200,1735,5315,,original sound,The White House,False
7629753914874662158,whitehouse,https://www.tiktok.com/@whitehouse/video/7629753914874662158,America is RESPECTED AGAIN 🔥🦅,America is RESPECTED AGAIN 🔥🦅,20260417,16,297500,22200,927,476,,original sound,The White House,False
7629486615580265742,whitehouse,https://www.tiktok.com/@whitehouse/video/7629486615580265742,BUILDING GENERATIONAL WEALTH 🇺🇸,BUILDING GENERATIONAL WEALTH 🇺🇸,20260416,55,313300,6721,454,934,,original sound,The White House,False
7629404442562923790,whitehouse,https://www.tiktok.com/@whitehouse/video/7629404442562923790,Everything hallelujah 🇺🇸,Everything hallelujah 🇺🇸,20260416,20,1400000,176600,3420,15300,,original sound,The White House,False
7629119683072888078,whitehouse,https://www.tiktok.com/@whitehouse/video/7629119683072888078,tax season glow up is REAL 🤑,tax season glow up is REAL 🤑,20260415,29,269100,4067,285,94,,original sound,The White House,False
7629068602318146829,whitehouse,https://www.tiktok.com/@whitehouse/video/7629068602318146829,LFG 😤,LFG 😤,20260415,18,291800,11800,860,288,,original sound,The White House,False
7628986435797880077,whitehouse,https://www.tiktok.com/@whitehouse/video/7628986435797880077,More money in YOUR pockets 🤑,More money in YOUR pockets 🤑,20260415,86,214100,4745,347,131,,original sound,The White House,False
7628758667994729741,whitehouse,https://www.tiktok.com/@whitehouse/video/7628758667994729741,FACTS 🔥,FACTS 🔥,20260414,96,337500,19800,1136,510,,original sound,The White House,False
7628711237328686349,whitehouse,https://www.tiktok.com/@whitehouse/video/7628711237328686349,He’s just like us fr 🍟,He’s just like us fr 🍟,20260414,79,356100,13000,680,478,,original sound,The White House,False
7628602205376990477,whitehouse,https://www.tiktok.com/@whitehouse/video/7628602205376990477,Largest tax refund season in HISTORY 🤑🦅,Largest tax refund season in HISTORY 🤑🦅,20260414,9,1200000,58600,2219,635,,original sound,The White House,False
7628415989809499405,whitehouse,https://www.tiktok.com/@whitehouse/video/7628415989809499405,NO TAX ON TIPS 🤑,NO TAX ON TIPS 🤑,20260414,40,299600,6692,386,446,,original sound,The White House,False
7628344384941034765,whitehouse,https://www.tiktok.com/@whitehouse/video/7628344384941034765,4M+ parents already unlocked the American Dream for their kids this t...,4M+ parents already unlocked the American Dream for their kids this tax season 🇺🇸,20260413,40,313400,8080,477,1046,,original sound,The White House,False
7628300837118364942,whitehouse,https://www.tiktok.com/@whitehouse/video/7628300837118364942,"First EVER White House delivery! 🍔🇺🇸🍟 Thanks to POTUS, Sharon is usin...","First EVER White House delivery! 🍔🇺🇸🍟 Thanks to POTUS, Sharon is using the $11,000 in tips that she made last year to support her family!",20260413,50,637300,41700,1248,2756,,original sound,The White House,False
7628254622221618446,whitehouse,https://www.tiktok.com/@whitehouse/video/7628254622221618446,Masters Champion 🏆 Congratulations Rory! 🇺🇸⛳️,Masters Champion 🏆 Congratulations Rory! 🇺🇸⛳️,20260413,10,402200,25500,1150,435,,original sound,The White House,False
7628029682641931534,whitehouse,https://www.tiktok.com/@whitehouse/video/7628029682641931534,Legends 🔥🦅,Legends 🔥🦅,20260413,31,677500,55700,1281,820,,original sound - Air.jordan,Air.jordan,False
7627600613177625870,whitehouse,https://www.tiktok.com/@whitehouse/video/7627600613177625870,President Trump is saving college sports 🔥🦅,President Trump is saving college sports 🔥🦅,20260411,80,603100,29100,746,2780,,original sound,The White House,False
7627317438979312910,whitehouse,https://www.tiktok.com/@whitehouse/video/7627317438979312910,SPLASHDOWN! Welcome Home ,SPLASHDOWN! Welcome Home ,20260411,56,676900,29800,678,871,,original sound,The White House,False
7627239851703766285,whitehouse,https://www.tiktok.com/@whitehouse/video/7627239851703766285,"Tonight, our Artemis II astronauts are set to splash down on Earth af...","Tonight, our Artemis II astronauts are set to splash down on Earth after their journey around the moon. 🇺🇸",20260410,81,674900,35800,691,995,,original sound,The White House,False
7627193228382571789,whitehouse,https://www.tiktok.com/@whitehouse/video/7627193228382571789,MORE MONEY 🤑🕺,MORE MONEY 🤑🕺,20260410,13,1900000,158900,4789,7496,,original sound,The White House,False
7627154127218298126,whitehouse,https://www.tiktok.com/@whitehouse/video/7627154127218298126,It’s Friday at the White House ,It’s Friday at the White House ,20260410,51,439100,12400,475,146,,original sound,The White House,False
7627117925589175566,whitehouse,https://www.tiktok.com/@whitehouse/video/7627117925589175566,Good morning from the Oval 👀🦅,Good morning from the Oval 👀🦅,20260410,14,1100000,64100,1847,1126,,เสียงต้นฉบับ - OH😯songs 60s 70s 80s 90s,ＯＨ😲❤️ＳＯＮＧS 70s80s90s,False
7626869675481156878,whitehouse,https://www.tiktok.com/@whitehouse/video/7626869675481156878,Should have NEVER happened. This is our why ☝️,Should have NEVER happened. This is our why ☝️,20260409,39,821200,73700,1491,5161,,original sound,The White House,False
7626742798129155342,whitehouse,https://www.tiktok.com/@whitehouse/video/7626742798129155342,Trump will only accept deals that put America FIRST.,Trump will only accept deals that put America FIRST.,20260409,116,457400,14400,755,369,,original sound,The White House,False
7626502746505547022,whitehouse,https://www.tiktok.com/@whitehouse/video/7626502746505547022,The President Trump way 🔥,The President Trump way 🔥,20260408,16,486300,25700,1411,506,,original sound,The White House,False
7626426812700052767,whitehouse,https://www.tiktok.com/@whitehouse/video/7626426812700052767,GOD BLESS AMERICA 🦅,GOD BLESS AMERICA 🦅,20260408,20,5500000,738600,3848,141400,,original sound,The White House,False
7626155255943761166,whitehouse,https://www.tiktok.com/@whitehouse/video/7626155255943761166,President Trump makes a statement on Iran: ,President Trump makes a statement on Iran: ,20260407,10,1400000,41200,1608,4540,,original sound,The White House,False
7626122357547060493,whitehouse,https://www.tiktok.com/@whitehouse/video/7626122357547060493,To infinity… and beyond 🚀🇺🇸,To infinity… and beyond 🚀🇺🇸,20260407,139,813600,68500,1597,2236,,original sound,The White House,False
7626053681502342413,whitehouse,https://www.tiktok.com/@whitehouse/video/7626053681502342413,"The United States military will go anywhere, at any time, to protect ...","The United States military will go anywhere, at any time, to protect our own and complete the mission. 🇺🇸",20260407,93,652700,44400,1254,866,,original sound,The White House,False
7626031580124859662,whitehouse,https://www.tiktok.com/@whitehouse/video/7626031580124859662,American dominance. 😤,American dominance. 😤,20260407,16,2300000,279500,3525,19500,,original sound,The White House,False
7625849258863774989,whitehouse,https://www.tiktok.com/@whitehouse/video/7625849258863774989,POTUS speaks to the astronauts on Artemis II 🇺🇸🇺🇸,POTUS speaks to the astronauts on Artemis II 🇺🇸🇺🇸,20260407,204,996100,66800,1157,1632,,original sound,The White House,False
7625766624938708237,whitehouse,https://www.tiktok.com/@whitehouse/video/7625766624938708237,2026 White House Easter Egg Roll 🤣,2026 White House Easter Egg Roll 🤣,20260406,62,996800,97100,1842,13800,,original sound,The White House,False
7625743008276794638,whitehouse,https://www.tiktok.com/@whitehouse/video/7625743008276794638,HISTORY 🚀🌕,HISTORY 🚀🌕,20260406,61,349800,10500,266,194,,original sound,The White House,False
7625700741784554765,whitehouse,https://www.tiktok.com/@whitehouse/video/7625700741784554765,"“In the United States military, we leave NO American behind” - POTUS 🇺🇸","“In the United States military, we leave NO American behind” - POTUS 🇺🇸",20260406,57,441900,26600,654,566,,original sound,The White House,False
7625684411530431757,whitehouse,https://www.tiktok.com/@whitehouse/video/7625684411530431757,TODAY. POTUS HOLDS A NEW CONFERENCE. DON’T MISS IT 🇺🇸,TODAY. POTUS HOLDS A NEW CONFERENCE. DON’T MISS IT 🇺🇸,20260406,5,698300,63400,1201,881,,original sound,The White House,False
7625651528266681613,whitehouse,https://www.tiktok.com/@whitehouse/video/7625651528266681613,2026 WH Easter Egg Roll is here 🌷,2026 WH Easter Egg Roll is here 🌷,20260406,17,346600,18700,615,287,,original sound,alexis 🐻🎬,False
7625309675856104718,whitehouse,https://www.tiktok.com/@whitehouse/video/7625309675856104718,He is risen! Happy Easter ✝️,He is risen! Happy Easter ✝️,20260405,7,939100,113800,1977,1195,,original sound,The White House,False
7625270607034223886,whitehouse,https://www.tiktok.com/@whitehouse/video/7625270607034223886,GOD BLESS OUR GREAT WARRIORS 🇺🇸,GOD BLESS OUR GREAT WARRIORS 🇺🇸,20260405,10,448200,19500,855,537,,Patriot,Antti Martikainen,False
7624974525066710303,whitehouse,https://www.tiktok.com/@whitehouse/video/7624974525066710303,📲 download today in the App Store ,📲 download today in the App Store ,20260404,17,331100,6136,374,87,,original sound,The White House,False
7624591565889080589,whitehouse,https://www.tiktok.com/@whitehouse/video/7624591565889080589,Holy Week at the White House 🙏,Holy Week at the White House 🙏,20260403,76,534800,38400,1744,2328,,original sound,The White House,False
7624273963648126222,whitehouse,https://www.tiktok.com/@whitehouse/video/7624273963648126222,ALMOST FRIDAY RAHHH ,ALMOST FRIDAY RAHHH ,20260402,12,2100000,189800,2221,27100,,original sound,The White House,False
7624187222505393422,whitehouse,https://www.tiktok.com/@whitehouse/video/7624187222505393422,Saving Americas elections 🇺🇸🇺🇸,Saving Americas elections 🇺🇸🇺🇸,20260402,93,497800,30600,1540,542,,original sound,The White House,False
7623980335478394126,whitehouse,https://www.tiktok.com/@whitehouse/video/7623980335478394126,FROM THE WH: POTUS gives an update on operation epic fury. 🇺🇸🇺🇸,FROM THE WH: POTUS gives an update on operation epic fury. 🇺🇸🇺🇸,20260402,84,659500,37000,789,757,,original sound,The White House,False
7623926921436417293,whitehouse,https://www.tiktok.com/@whitehouse/video/7623926921436417293,HISTORY IN THE MAKING 🇺🇸🚀 LFG ,HISTORY IN THE MAKING 🇺🇸🚀 LFG ,20260401,58,1900000,199900,2742,8807,,original sound,The White House,False
7623914742238776590,whitehouse,https://www.tiktok.com/@whitehouse/video/7623914742238776590,LET’S GOOO 🚀,LET’S GOOO 🚀,20260401,55,691300,41900,1138,8992,,original sound,The White House,False
7623891133407513869,whitehouse,https://www.tiktok.com/@whitehouse/video/7623891133407513869,"Day one of Operation Epic Fury: the mission was clear. Tonight, Presi...","Day one of Operation Epic Fury: the mission was clear. Tonight, President Trump addresses the nation. 🇺🇸",20260401,52,561200,34800,796,2583,,original sound,The White House,False
7623872170598354189,whitehouse,https://www.tiktok.com/@whitehouse/video/7623872170598354189,TONIGHT. TO THE MOON 🚀,TONIGHT. TO THE MOON 🚀,20260401,16,4500000,660600,3503,94800,,original sound,The White House,False
7623784890789563679,whitehouse,https://www.tiktok.com/@whitehouse/video/7623784890789563679,TODAY. AMERICA’S DESTINY 🚀🇺🇸,TODAY. AMERICA’S DESTINY 🚀🇺🇸,20260401,53,3800000,476600,6670,28400,,original sound,The White House,False
7623544958275816717,whitehouse,https://www.tiktok.com/@whitehouse/video/7623544958275816717,the best transformation 🇺🇸🇺🇸🇺🇸,the best transformation 🇺🇸🇺🇸🇺🇸,20260331,8,12600000,1400000,12300,78200,,original sound,The White House,False
7623508935659621645,whitehouse,https://www.tiktok.com/@whitehouse/video/7623508935659621645,Sheridan Gorman’s life was worth far more than 23 seconds on cable tv. ,Sheridan Gorman’s life was worth far more than 23 seconds on cable tv. ,20260331,70,542400,14000,1135,397,,original sound,The White House,False
7623429996572331278,whitehouse,https://www.tiktok.com/@whitehouse/video/7623429996572331278,announcement 👑,announcement 👑,20260331,21,724800,35600,961,1231,,original sound,YUNG.IAM,False
7623117589597768974,whitehouse,https://www.tiktok.com/@whitehouse/video/7623117589597768974,Fighting every day to stop these preventable tragedies. ❤️,Fighting every day to stop these preventable tragedies. ❤️,20260330,95,392700,9364,500,244,,original sound,The White House,False
7623041345925500173,whitehouse,https://www.tiktok.com/@whitehouse/video/7623041345925500173,FROM THE OVAL: Download the White House app today ,FROM THE OVAL: Download the White House app today ,20260330,85,4200000,337200,11500,33800,,original sound,The White House,False
7622725653682474254,whitehouse,https://www.tiktok.com/@whitehouse/video/7622725653682474254,The slow motion montage when Trump does something to make America gre...,The slow motion montage when Trump does something to make America great again ,20260329,28,719300,47500,741,1413,,original sound,The White House,False
7622431741294300430,whitehouse,https://www.tiktok.com/@whitehouse/video/7622431741294300430,APPLY ❤️ Wh.gov/internships,APPLY ❤️ Wh.gov/internships,20260328,17,782300,41200,889,865,,original sound,The White House,False
7622322919049530637,whitehouse,https://www.tiktok.com/@whitehouse/video/7622322919049530637,Trump saved the farmer ❤️,Trump saved the farmer ❤️,20260328,62,968000,76200,2237,2812,,original sound,The White House,False
7622079253055573262,whitehouse,https://www.tiktok.com/@whitehouse/video/7622079253055573262,** pulls cnn clip up ** ,** pulls cnn clip up ** ,20260327,62,756800,27800,1660,819,,original sound,The White House,False
7621984856372759821,whitehouse,https://www.tiktok.com/@whitehouse/video/7621984856372759821,Yeehaw! 🤠🚜🇺🇸,Yeehaw! 🤠🚜🇺🇸,20260327,10,1200000,117700,1260,7485,,original sound,The White House,False
7621949617353133326,whitehouse,https://www.tiktok.com/@whitehouse/video/7621949617353133326,LAUNCHED: THE WHITE HOUSE APP 🇺🇸🚀 Live streams. Real-time updates. No...,LAUNCHED: THE WHITE HOUSE APP 🇺🇸🚀 Live streams. Real-time updates. No filter. ,20260327,17,536700,10600,442,860,,original sound,The White House,False
7621911314948001037,whitehouse,https://www.tiktok.com/@whitehouse/video/7621911314948001037,TikTok video #7621911314948001037,,20260327,40,914500,25500,1361,875,,Hotline Bling,TRILLBILL,False
7621705963841588493,whitehouse,https://www.tiktok.com/@whitehouse/video/7621705963841588493,OPENING DAY VIBES 🦅🇺🇸⚾️,OPENING DAY VIBES 🦅🇺🇸⚾️,20260326,16,678200,10100,582,770,,original sound,The White House,False
7621680810961194254,whitehouse,https://www.tiktok.com/@whitehouse/video/7621680810961194254,We love ICE. 🇺🇸,We love ICE. 🇺🇸,20260326,9,9900000,827300,19100,77300,,original sound,The White House,False
7621634394029100319,whitehouse,https://www.tiktok.com/@whitehouse/video/7621634394029100319,📱🔊,📱🔊,20260326,3,593800,7889,917,2470,,original sound,The White House,False
7621608560379579679,whitehouse,https://www.tiktok.com/@whitehouse/video/7621608560379579679,Wanna get away? ✈️,Wanna get away? ✈️,20260326,34,692800,45100,1351,2524,,original sound,The White House,False
7621347669276904718,whitehouse,https://www.tiktok.com/@whitehouse/video/7621347669276904718,Strut 👑,Strut 👑,20260326,21,769100,28000,1568,1817,,original sound,The White House,False
7621258504434683149,whitehouse,https://www.tiktok.com/@whitehouse/video/7621258504434683149,"A promise made, promise kept. ❤️🇺🇸","A promise made, promise kept. ❤️🇺🇸",20260325,49,1200000,145400,3603,22400,,original sound,The White House,False
7621235332368960782,whitehouse,https://www.tiktok.com/@whitehouse/video/7621235332368960782,"Our new Secretary of Homeland Security, the great American patriot Ma...","Our new Secretary of Homeland Security, the great American patriot Markwayne Mullin. 🇺🇸",20260325,37,551400,31400,712,426,,original sound,The White House,False
7620999371991108877,whitehouse,https://www.tiktok.com/@whitehouse/video/7620999371991108877,You can always find your way back home ✈️ CBP home app ,You can always find your way back home ✈️ CBP home app ,20260325,19,2200000,195500,849,82700,,original sound,The White House,False
7620972300770364686,whitehouse,https://www.tiktok.com/@whitehouse/video/7620972300770364686,Thank you to our ICE agents 🇺🇸🇺🇸,Thank you to our ICE agents 🇺🇸🇺🇸,20260324,79,497800,24500,385,573,,original sound,The White House,False
7620916699134561550,whitehouse,https://www.tiktok.com/@whitehouse/video/7620916699134561550,Life’s what you make it✨,Life’s what you make it✨,20260324,17,2300000,266200,2066,48400,,original sound,The White House,False
7620870770562026765,whitehouse,https://www.tiktok.com/@whitehouse/video/7620870770562026765,JUST DO IT. Pass the save America act 🗳️,JUST DO IT. Pass the save America act 🗳️,20260324,34,424100,21700,493,723,,original sound,The White House,False
7620814918991875341,whitehouse,https://www.tiktok.com/@whitehouse/video/7620814918991875341,MAKE MEMPHIS SAFE AGAIN,MAKE MEMPHIS SAFE AGAIN,20260324,74,441300,26400,771,1120,,original sound,The White House,False
7620573184387042574,whitehouse,https://www.tiktok.com/@whitehouse/video/7620573184387042574,"POTUS at Graceland, home of Elvis  🎸🎶","POTUS at Graceland, home of Elvis  🎸🎶",20260323,19,557500,38600,1428,1761,,original sound,The White House,False
7620507405264227598,whitehouse,https://www.tiktok.com/@whitehouse/video/7620507405264227598,"Hi, @Chuck Schumer is the problem 👋","Hi, @Chuck Schumer is the problem 👋",20260323,17,995400,98500,2549,15900,,original sound,The White House,False
7620463460274408717,whitehouse,https://www.tiktok.com/@whitehouse/video/7620463460274408717,Preventable tragedies. Lives that should still be here… ,Preventable tragedies. Lives that should still be here… ,20260323,130,381700,23300,756,556,,original sound,The White House,False
7620193581713657102,whitehouse,https://www.tiktok.com/@whitehouse/video/7620193581713657102,COMMANDER-IN-CHIEF’S TROPHY 🇺🇸🏈,COMMANDER-IN-CHIEF’S TROPHY 🇺🇸🏈,20260322,35,390600,9373,373,70,,original sound,Seyram Parku,False
7619713824551193870,whitehouse,https://www.tiktok.com/@whitehouse/video/7619713824551193870,YEAR OF THE PATRIOT 🇺🇸🦅,YEAR OF THE PATRIOT 🇺🇸🦅,20260321,15,1200000,102600,2569,4365,,Cool Attitude (Vox),Ah2,False
7619424003484093710,whitehouse,https://www.tiktok.com/@whitehouse/video/7619424003484093710,POV: March madness at the White House ,POV: March madness at the White House ,20260320,28,854900,34300,902,661,,original sound,The White House,False
7619363890408738062,whitehouse,https://www.tiktok.com/@whitehouse/video/7619363890408738062,🇺🇸🤝🇯🇵,🇺🇸🤝🇯🇵,20260320,49,552300,18600,597,222,,original sound,The White House,False
7619088760130555149,whitehouse,https://www.tiktok.com/@whitehouse/video/7619088760130555149,Stuck in line at the airport? Thank a democrat 😵‍💫,Stuck in line at the airport? Thank a democrat 😵‍💫,20260319,9,890900,40100,1161,691,,Military Word Today,Oriental AsiaVision,False
